qid,start,finish,runtime,status
25714,25592.4,25603.3,10.87,ok
24675,25603.3,25614.7,11.42,ok
9990,25589.0,25623.1,34.15,ok
8793,25623.1,25635.4,12.22,ok
17182,25578.1,25639.7,61.55,ok
25469,25635.4,25650.8,15.46,ok
25324,25650.8,25660.8,10.02,ok
7660,25660.8,25674.1,13.29,ok
16494,25614.7,25693.0,78.35,ok
26479,25693.0,25706.8,13.73,ok
15326,25674.1,25712.7,38.53,ok
11810,25706.8,25719.1,12.33,ok
18011,25712.7,25720.0,7.28,ok
14451,25639.7,25732.1,92.36,ok
10087,25732.1,25758.8,26.75,ok
18604,25720.0,25759.9,39.95,ok
19186,25759.9,25778.1,18.14,ok
11800,25778.1,25793.4,15.3,ok
14438,25793.4,25795.7,2.3,ok
17970,25795.7,25799.8,4.1,ok
15077,25799.8,25808.3,8.51,ok
26256,25808.3,25822.7,14.43,ok
15092,25822.7,25823.7,0.93,ok
15832,25823.7,25825.7,2.06,ok
15348,25825.7,25844.0,18.27,ok
25937,25844.0,25856.2,12.22,ok
10260,25856.2,25883.2,27.02,ok
11614,25719.1,25886.8,167.72,ok
10319,25758.8,25904.8,146.04,ok
10948,25886.8,25917.1,30.29,ok
3609,25340.6,25922.5,581.84,ok
16495,25883.2,25955.6,72.37,ok
14319,25922.5,25965.2,42.76,ok
26783,25965.2,25974.2,8.95,ok
25834,25974.2,25979.3,5.12,ok
23470,25917.1,25995.9,78.82,ok
10653,25979.3,26013.2,33.85,ok
18457,25995.9,26017.2,21.25,ok
26741,26013.2,26036.8,23.62,ok
25384,25955.6,26043.3,87.67,ok
25545,26017.2,26055.6,38.48,ok
10109,25904.8,26067.2,162.34,ok
26426,26067.2,26099.1,31.95,ok
18038,26036.8,26116.7,79.91,ok
17875,26055.6,26129.5,73.85,ok
26486,26116.7,26131.0,14.3,ok
7787,26131.0,26155.7,24.71,ok
11334,26155.7,26168.2,12.53,ok
25968,26168.2,26179.0,10.79,ok
15149,26099.1,26180.0,80.86,ok
3955,26043.3,26190.9,147.59,ok
22624,26179.0,26203.7,24.66,ok
15150,26129.5,26206.4,76.88,ok
25648,26190.9,26214.4,23.53,ok
14342,26203.7,26229.6,25.93,ok
16115,26206.4,26262.5,56.12,ok
26245,26214.4,26265.9,51.53,ok
11968,26180.0,26291.5,111.47,ok
26294,26265.9,26305.6,39.62,ok
25527,26291.5,26306.9,15.44,ok
25585,26306.9,26332.8,25.84,ok
9953,26332.8,26343.5,10.72,ok
9173,26229.6,26353.6,123.96,ok
12343,26343.5,26369.2,25.73,ok
9057,26262.5,26377.7,115.18,ok
23711,26305.6,26379.9,74.37,ok
25435,26353.6,26381.6,28.0,ok
26368,26369.2,26407.4,38.22,ok
26373,26379.9,26410.3,30.39,ok
26673,26381.6,26412.0,30.43,ok
26382,26410.3,26418.2,7.87,ok
10538,26407.4,26427.2,19.78,ok
26456,26427.2,26443.0,15.78,ok
25746,26443.0,26460.9,17.86,ok
25577,26460.9,26473.8,12.95,ok
7488,26412.0,26492.0,79.94,ok
7587,26492.0,26503.8,11.84,ok
11028,26503.8,26540.1,36.24,ok
26720,26540.1,26553.5,13.42,ok
12518,26377.7,26562.5,184.83,ok
25409,26562.5,26578.5,15.98,ok
10543,26418.2,26589.2,171.02,ok
6107,26473.8,26612.4,138.6,ok
26027,26578.5,26618.7,40.22,ok
26165,26612.4,26630.7,18.3,ok
10322,26589.2,26635.4,46.17,ok
11439,26630.7,26643.2,12.45,ok
14018,26643.2,26648.9,5.72,ok
26112,26648.9,26671.3,22.35,ok
8198,26635.4,26672.3,36.85,ok
26144,26671.3,26683.3,11.98,ok
4399,26683.3,26703.4,20.15,ok
7857,26703.4,26722.5,19.05,ok
11399,26618.7,26730.4,111.62,ok
11063,26722.5,26742.3,19.88,ok
26614,26742.3,26756.5,14.12,ok
26517,26756.5,26758.7,2.19,ok
26508,26672.3,26796.7,124.44,ok
12849,26553.5,26805.4,251.92,ok
8925,26805.4,26819.2,13.76,ok
25831,26819.2,26827.0,7.79,ok
25712,26827.0,26830.2,3.21,ok
13237,26830.2,26863.2,33.03,ok
11598,26730.4,26864.9,134.53,ok
17471,26796.7,26891.3,94.55,ok
26281,26863.2,26905.7,42.48,ok
25344,26905.7,26924.7,18.95,ok
15049,26864.9,26947.8,82.86,ok
26240,26947.8,26959.7,11.95,ok
9421,26891.3,26978.2,86.93,ok
18656,26924.7,26999.4,74.74,ok
25397,26758.7,27035.4,276.76,ok
25464,26978.2,27046.4,68.24,ok
10795,26999.4,27058.3,58.89,ok
6388,27035.4,27064.3,28.86,ok
8569,27046.4,27067.9,21.45,ok
26243,27064.3,27076.0,11.7,ok
25305,27067.9,27078.3,10.45,ok
4693,27058.3,27088.2,29.85,ok
13012,26959.7,27089.1,129.38,ok
9000,27076.0,27089.6,13.6,ok
4601,27078.3,27122.1,43.78,ok
26810,27089.6,27132.2,42.6,ok
14308,27122.1,27146.7,24.61,ok
6836,27146.7,27155.7,8.97,ok
9547,27088.2,27177.7,89.53,ok
25425,27177.7,27193.1,15.43,ok
26520,27089.1,27194.9,105.79,ok
26263,27194.9,27208.4,13.51,ok
25498,27132.2,27210.3,78.13,ok
5794,27155.7,27231.4,75.63,ok
12950,27210.3,27233.3,22.95,ok
25320,27208.4,27237.2,28.76,ok
11555,27193.1,27241.8,48.56,ok
26637,27231.4,27250.4,19.07,ok
25788,27233.3,27260.6,27.28,ok
9618,27260.6,27282.8,22.21,ok
14674,27282.8,27291.4,8.57,ok
12889,27237.2,27303.6,66.42,ok
26752,27291.4,27313.6,22.19,ok
15015,27313.6,27334.7,21.15,ok
25629,27250.4,27338.8,88.35,ok
15014,27241.8,27358.4,116.66,ok
25470,27358.4,27374.7,16.25,ok
11822,27334.7,27379.2,44.48,ok
25934,27338.8,27381.1,42.33,ok
12102,27374.7,27401.1,26.38,ok
12050,27401.1,27404.3,3.27,ok
26712,27404.3,27407.4,3.06,ok
26496,27407.4,27421.8,14.45,ok
10001,27421.8,27440.1,18.28,ok
25977,27303.6,27458.4,154.8,ok
14738,27458.4,27475.9,17.52,ok
26749,27379.2,27510.5,131.31,ok
25279,27440.1,27514.2,74.04,ok
7609,27381.1,27527.6,146.47,ok
7436,27527.6,27539.6,12.01,ok
25804,27514.2,27540.2,26.06,ok
7073,27475.9,27548.2,72.29,ok
26276,27548.2,27555.2,6.96,ok
11482,27539.6,27562.9,23.26,ok
26805,27555.2,27566.9,11.76,ok
14569,27510.5,27579.3,68.77,ok
17168,27540.2,27591.9,51.66,ok
10073,27579.3,27604.9,25.63,ok
13805,27604.9,27620.6,15.7,ok
12381,27591.9,27633.8,41.88,ok
25871,27633.8,27647.5,13.67,ok
25631,27562.9,27649.1,86.21,ok
15010,27620.6,27656.5,35.85,ok
14904,27649.1,27668.6,19.42,ok
14203,27647.5,27669.0,21.48,ok
8309,27669.0,27684.7,15.71,ok
11512,27684.7,27719.2,34.49,ok
15906,27566.9,27738.7,171.75,ok
12305,27719.2,27741.5,22.35,ok
13216,27656.5,27755.9,99.44,ok
26327,27741.5,27767.8,26.26,ok
25467,27738.7,27804.3,65.6,ok
26324,27804.3,27813.7,9.35,ok
5216,27755.9,27819.9,63.95,ok
26025,27767.8,27828.3,60.5,ok
12982,27813.7,27831.0,17.33,ok
26115,27668.6,27864.0,195.44,ok
25885,27864.0,27877.6,13.56,ok
10075,27828.3,27882.4,54.11,ok
26718,27877.6,27891.7,14.13,ok
11082,27882.4,27915.3,32.9,ok
15243,27891.7,27916.9,25.18,ok
11729,27819.9,27941.4,121.5,ok
14075,27941.4,27943.3,1.94,ok
25445,27831.0,27957.6,126.6,ok
26210,27916.9,27962.7,45.76,ok
26608,27962.7,27976.6,13.91,ok
17034,27943.3,27991.0,47.64,ok
11964,27976.6,28002.3,25.77,ok
5069,27991.0,28004.8,13.84,ok
17922,27915.3,28015.4,100.09,ok
26067,28015.4,28031.5,16.12,ok
26813,28004.8,28036.6,31.76,ok
10229,28036.6,28054.1,17.46,ok
11778,28054.1,28066.5,12.42,ok
26414,28002.3,28067.2,64.9,ok
5114,28031.5,28068.1,36.57,ok
15078,28067.2,28088.3,21.09,ok
4741,28066.5,28099.2,32.73,ok
26022,28088.3,28128.5,40.11,ok
6373,28128.5,28138.2,9.74,ok
26658,28068.1,28161.3,93.19,ok
8812,28138.2,28169.3,31.07,ok
25752,28099.2,28169.8,70.58,ok
11844,27957.6,28170.0,212.37,ok
26201,28161.3,28222.4,61.08,ok
26710,28169.8,28257.9,88.11,ok
25409,28257.9,28274.0,16.13,ok
19186,28222.4,28292.1,69.65,ok
13132,28169.3,28298.8,129.53,ok
26752,28298.8,28314.1,15.31,ok
17817,28292.1,28316.4,24.32,ok
26245,28274.0,28324.5,50.49,ok
12889,28314.1,28370.0,55.87,ok
10601,28370.0,28379.3,9.31,ok
25885,28379.3,28393.3,13.97,ok
25464,28316.4,28405.3,88.92,ok
11399,28324.5,28424.6,100.03,ok
26522,28170.0,28435.0,265.05,ok
25977,28393.3,28451.8,58.5,ok
9990,28435.0,28456.5,21.49,ok
2895,28451.8,28480.4,28.57,ok
10543,28456.5,28486.1,29.55,ok
26240,28480.4,28504.5,24.03,ok
26720,28504.5,28518.0,13.53,ok
12050,28518.0,28521.6,3.55,ok
25259,28424.6,28525.4,100.86,ok
10322,28486.1,28539.8,53.69,ok
7787,28521.6,28546.8,25.26,ok
10229,28539.8,28565.4,25.57,ok
13640,28546.8,28586.4,39.54,ok
17332,28525.4,28607.0,81.52,ok
4693,28586.4,28608.4,22.02,ok
7587,28608.4,28625.9,17.52,ok
14569,28625.9,28659.9,33.92,ok
17922,28565.4,28671.5,106.19,ok
25871,28659.9,28674.0,14.12,ok
14018,28674.0,28680.4,6.4,ok
26813,28671.5,28692.4,20.82,ok
12305,28680.4,28696.4,15.95,ok
25324,28696.4,28706.7,10.36,ok
25746,28692.4,28720.0,27.65,ok
11810,28720.0,28746.8,26.75,ok
26660,28746.8,28764.2,17.47,ok
26263,28764.2,28775.9,11.69,ok
25648,28775.9,28792.5,16.51,ok
26115,28607.0,28807.6,200.67,ok
25804,28807.6,28820.5,12.86,ok
9057,28706.7,28832.7,125.96,ok
10653,28820.5,28861.9,41.34,ok
6373,28861.9,28872.6,10.73,ok
9953,28872.6,28883.4,10.83,ok
22566,28883.4,28901.0,17.54,ok
26749,28792.5,28916.5,124.05,ok
10001,28916.5,28932.3,15.82,ok
25714,28932.3,28942.8,10.5,ok
25445,28832.7,28955.6,122.92,ok
3609,28405.3,28956.7,551.36,ok
25435,28901.0,28973.0,72.06,ok
25577,28973.0,28986.3,13.25,ok
7488,28942.8,29011.5,68.65,ok
25315,29011.5,29021.5,10.0,ok
15015,28986.3,29033.9,47.63,ok
15014,28955.6,29045.3,89.75,ok
26668,29021.5,29050.7,29.22,ok
13458,29033.9,29054.2,20.24,ok
26712,29054.2,29058.8,4.65,ok
26710,28956.7,29068.2,111.5,ok
7073,29058.8,29093.7,34.91,ok
17471,29068.2,29098.5,30.34,ok
15474,29045.3,29104.2,58.76,ok
11512,29093.7,29112.8,19.06,ok
6388,29098.5,29120.6,22.02,ok
4601,29104.2,29135.7,31.55,ok
25279,29050.7,29136.1,85.35,ok
26027,29120.6,29148.8,28.22,ok
23470,29112.8,29159.7,46.92,ok
6836,29159.7,29169.0,9.28,ok
11555,29135.7,29186.3,50.49,ok
26673,29148.8,29190.4,41.6,ok
25585,29169.0,29190.9,21.95,ok
10538,29190.4,29201.2,10.81,ok
14674,29190.9,29207.6,16.7,ok
26608,29201.2,29214.1,12.89,ok
7609,29136.1,29220.6,84.54,ok
26112,29186.3,29223.7,37.36,ok
12982,29214.1,29226.7,12.64,ok
14342,29207.6,29231.0,23.37,ok
4291,29220.6,29234.4,13.76,ok
26144,29231.0,29242.9,11.9,ok
26368,29223.7,29260.3,36.63,ok
25344,29242.9,29278.5,35.61,ok
25545,29260.3,29279.7,19.39,ok
7436,29278.5,29292.8,14.29,ok
25384,29226.7,29301.2,74.46,ok
25882,29279.7,29308.8,29.1,ok
7857,29308.8,29323.5,14.65,ok
4399,29301.2,29327.1,25.93,ok
26005,29292.8,29329.3,36.49,ok
25498,29327.1,29388.6,61.46,ok
18604,29329.3,29398.3,68.93,ok
26486,29388.6,29401.6,12.99,ok
26805,29401.6,29418.7,17.1,ok
11844,29234.4,29419.3,184.9,ok
14904,29398.3,29420.7,22.45,ok
26165,29419.3,29441.3,22.02,ok
25425,29441.3,29458.9,17.6,ok
14075,29458.9,29460.8,1.89,ok
9421,29460.8,29523.8,62.99,ok
25397,29323.5,29536.2,212.73,ok
26508,29420.7,29548.3,127.55,ok
26281,29523.8,29548.6,24.8,ok
3955,29418.7,29550.3,131.6,ok
25834,29548.6,29556.0,7.43,ok
10319,29536.2,29568.5,32.21,ok
9618,29550.3,29578.6,28.32,ok
10073,29556.0,29581.9,25.91,ok
14319,29578.6,29625.9,47.28,ok
10795,29581.9,29626.5,44.6,ok
25788,29626.5,29633.8,7.24,ok
25831,29633.8,29643.0,9.19,ok
5794,29548.3,29658.6,110.32,ok
15326,29625.9,29660.8,34.87,ok
11028,29643.0,29681.7,38.78,ok
11334,29660.8,29683.2,22.43,ok
26818,29681.7,29686.5,4.72,ok
9876,29686.5,29703.2,16.77,ok
25631,29568.5,29705.5,137.08,ok
11082,29683.2,29724.1,40.93,ok
11778,29703.2,29726.3,23.01,ok
26456,29726.3,29741.5,15.21,ok
26256,29724.1,29757.6,33.5,ok
26810,29757.6,29768.2,10.53,ok
17182,29705.5,29783.3,77.75,ok
26022,29741.5,29785.0,43.52,ok
26353,29658.6,29794.5,135.91,ok
9614,29783.3,29798.9,15.57,ok
26214,29794.5,29819.2,24.71,ok
26414,29785.0,29845.6,60.62,ok
17875,29798.9,29846.1,47.26,ok
23711,29768.2,29877.2,109.05,ok
26040,29819.2,29893.0,73.74,ok
15243,29893.0,29919.1,26.18,ok
17168,29877.2,29923.3,46.09,ok
8925,29923.3,29937.3,13.94,ok
12343,29919.1,29941.4,22.27,ok
25470,29941.4,29960.8,19.33,ok
5069,29960.8,29975.4,14.67,ok
26787,29846.1,29986.7,140.54,ok
4741,29937.3,29988.1,50.83,ok
25469,29986.7,30005.0,18.34,ok
9173,29845.6,30020.1,174.53,ok
26321,30020.1,30035.1,14.92,ok
25478,30035.1,30050.0,14.94,ok
16115,29975.4,30070.7,95.26,ok
12381,30070.7,30108.4,37.67,ok
18038,30050.0,30116.4,66.35,ok
26479,30116.4,30128.8,12.44,ok
16495,29988.1,30140.4,152.34,ok
10109,30005.0,30153.4,148.36,ok
8569,30140.4,30162.9,22.45,ok
13237,30108.4,30179.5,71.16,ok
26294,30128.8,30180.7,51.9,ok
8198,30153.4,30184.5,31.11,ok
17970,30179.5,30185.4,5.86,ok
26276,30185.4,30195.8,10.43,ok
26783,30195.8,30205.7,9.88,ok
25712,30205.7,30209.0,3.25,ok
18011,30209.0,30215.9,6.88,ok
26327,30180.7,30230.7,50.01,ok
25934,30184.5,30240.9,56.42,ok
26426,30240.9,30271.6,30.64,ok
10087,30230.7,30285.2,54.45,ok
5765,30285.2,30290.4,5.18,ok
26496,30290.4,30305.0,14.62,ok
11598,30162.9,30324.8,161.93,ok
5114,30305.0,30336.1,31.08,ok
25715,30324.8,30341.9,17.04,ok
13012,30215.9,30352.8,136.97,ok
18656,30271.6,30360.5,88.94,ok
14308,30336.1,30365.7,29.6,ok
11439,30352.8,30368.2,15.36,ok
26425,30368.2,30396.3,28.09,ok
14738,30365.7,30410.7,45.01,ok
8812,30360.5,30410.8,50.27,ok
3924,30396.3,30425.6,29.31,ok
17856,30410.7,30429.3,18.55,ok
25527,30429.3,30448.6,19.31,ok
13132,30341.9,30480.0,138.16,ok
15150,30425.6,30491.4,65.8,ok
24675,30480.0,30493.2,13.11,ok
11729,30410.8,30498.5,87.68,ok
25467,30448.6,30508.6,59.97,ok
15832,30491.4,30516.5,25.02,ok
11614,30493.2,30527.3,34.13,ok
26283,30508.6,30533.3,24.74,ok
12950,30516.5,30545.0,28.57,ok
26382,30545.0,30548.0,3.02,ok
26520,30498.5,30552.6,54.11,ok
22624,30527.3,30556.4,29.07,ok
10506,30533.3,30566.1,32.77,ok
15078,30548.0,30571.5,23.43,ok
14051,30556.4,30580.1,23.72,ok
7559,30566.1,30583.6,17.51,ok
4383,30571.5,30585.0,13.48,ok
26067,30585.0,30609.6,24.66,ok
26373,30609.6,30622.2,12.58,ok
26439,30622.2,30638.6,16.4,ok
11822,30583.6,30641.4,57.77,ok
16494,30552.6,30655.0,102.46,ok
25968,30655.1,30665.9,10.81,ok
26243,30641.4,30680.9,39.54,ok
26025,30580.1,30684.9,104.84,ok
26637,30680.9,30708.1,27.18,ok
10075,30665.9,30708.8,42.95,ok
25783,30684.9,30720.3,35.37,ok
12102,30708.8,30722.0,13.19,ok
20054,30708.1,30726.5,18.42,ok
26517,30726.5,30733.8,7.25,ok
26741,30722.0,30749.0,27.01,ok
26210,30720.3,30755.8,35.53,ok
15906,30638.6,30766.6,127.98,ok
11769,30766.6,30780.4,13.81,ok
25320,30749.0,30785.0,35.92,ok
13805,30755.8,30801.9,46.07,ok
7565,30785.0,30844.1,59.14,ok
14451,30733.8,30853.3,119.47,ok
5216,30780.4,30872.7,92.32,ok
26658,30801.9,30878.0,76.11,ok
8309,30878.0,30889.5,11.49,ok
11482,30872.7,30896.4,23.67,ok
15049,30853.3,30902.6,49.35,ok
10948,30896.4,30920.9,24.52,ok
7660,30920.9,30934.7,13.74,ok
15149,30889.5,30940.9,51.43,ok
11063,30844.1,30946.4,102.23,ok
18457,30934.7,30960.4,25.73,ok
25937,30960.4,30978.3,17.9,ok
8793,30978.3,30990.6,12.3,ok
17034,30940.9,31012.0,71.06,ok
14203,30990.6,31017.6,26.97,ok
26614,31017.6,31032.1,14.51,ok
25824,31032.1,31046.3,14.21,ok
13216,30946.4,31112.6,166.25,ok
26522,30902.6,31140.9,238.27,ok
11968,31046.3,31144.7,98.4,ok
26324,31140.9,31149.5,8.64,ok
9000,31149.5,31163.4,13.87,ok
11964,31144.7,31168.0,23.25,ok
25305,31163.4,31171.2,7.77,ok
25752,31112.6,31198.3,85.68,ok
12849,31012.0,31200.6,188.61,ok
15092,31198.3,31222.9,24.62,ok
14438,31222.9,31243.1,20.21,ok
15348,31200.6,31251.9,51.33,ok
10260,31171.2,31270.6,99.41,ok
12518,31168.0,31270.7,102.7,ok
9547,31251.9,31312.3,60.35,ok
15010,31243.1,31314.0,70.82,ok
6531,31312.3,31322.9,10.59,ok
15077,31314.0,31339.4,25.46,ok
25629,31270.7,31344.4,73.71,ok
11800,31322.9,31367.6,44.68,ok
26718,31367.6,31380.4,12.86,ok
26201,31339.4,31382.1,42.65,ok
6107,31270.6,31383.9,113.28,ok
15697,31344.4,31386.4,42.02,ok
