qid,start,finish,runtime,status
17182,25337.6,25438.0,100.4,ok
25469,25383.2,25450.3,67.12,ok
25324,25395.5,25454.9,59.4,ok
26353,25255.7,25458.3,202.65,ok
26479,25450.3,25473.6,23.29,ok
7660,25410.2,25486.1,75.89,ok
16494,25362.2,25491.6,129.35,ok
15326,25438.0,25498.3,60.31,ok
18011,25458.3,25506.4,48.08,ok
11810,25454.9,25510.1,55.14,ok
14451,25395.5,25534.6,139.09,ok
10087,25491.6,25544.8,53.22,ok
18604,25486.1,25563.3,77.13,ok
11800,25510.1,25574.2,64.11,ok
14438,25534.6,25578.7,44.14,ok
17970,25544.8,25579.2,34.39,ok
19186,25506.4,25588.9,82.52,ok
15077,25563.3,25590.3,27.06,ok
15092,25578.7,25592.5,13.71,ok
15832,25579.2,25614.8,35.61,ok
26256,25574.2,25621.1,46.97,ok
15348,25588.9,25644.6,55.67,ok
25937,25590.3,25646.0,55.65,ok
10948,25621.1,25673.3,52.12,ok
3609,25082.7,,600,timeout
10260,25592.5,25703.3,110.83,ok
16495,25614.8,25720.6,105.8,ok
23470,25646.0,25748.1,102.14,ok
10109,25644.6,25757.9,113.32,ok
26783,25703.3,25766.7,63.35,ok
25834,25720.6,25772.0,51.34,ok
14319,25673.3,25772.8,99.52,ok
18457,25757.9,25795.5,37.59,ok
10653,25748.1,25808.5,60.34,ok
25384,25682.8,25818.8,135.93,ok
26741,25766.7,25821.0,54.37,ok
10319,25498.3,25823.5,325.15,ok
11614,25473.6,25829.6,355.97,ok
25545,25772.0,25845.8,73.84,ok
26426,25818.8,25879.9,61.1,ok
18038,25772.8,25903.5,130.72,ok
17875,25808.5,25914.1,105.63,ok
26486,25823.5,25924.6,101.08,ok
7787,25845.8,25944.8,98.97,ok
15149,25821.0,25954.8,133.74,ok
11334,25879.9,25962.7,82.87,ok
25968,25903.5,25972.6,69.08,ok
3955,25795.5,25979.1,183.55,ok
15150,25829.6,25987.9,158.35,ok
25648,25944.8,26001.1,56.33,ok
22624,25914.1,26002.3,88.13,ok
14342,25954.8,26005.4,50.59,ok
16115,25962.7,26059.0,96.23,ok
26245,25972.6,26067.7,95.07,ok
11968,25924.6,26079.1,154.52,ok
25527,26002.3,26096.1,93.79,ok
26294,26001.1,26111.0,109.88,ok
25585,26059.0,26126.2,67.21,ok
9953,26067.7,26127.4,59.69,ok
9173,25979.1,26140.8,161.65,ok
12343,26079.1,26152.8,73.74,ok
26368,26111.0,26169.7,58.67,ok
26373,26127.4,26184.2,56.85,ok
25435,26096.1,26202.5,106.41,ok
9057,25987.9,26206.4,218.43,ok
26382,26169.7,26209.5,39.83,ok
10538,26152.8,26214.0,61.13,ok
26673,26140.8,26216.5,75.72,ok
23711,26005.4,26235.4,230.04,ok
26456,26206.4,26250.4,44.04,ok
25746,26209.5,26267.5,57.92,ok
7488,26184.2,26270.6,86.37,ok
25577,26214.0,26289.8,75.81,ok
7587,26235.4,26301.5,66.1,ok
12518,26126.2,26315.6,189.41,ok
26720,26267.5,26328.8,61.36,ok
11028,26250.4,26353.6,103.23,ok
25409,26289.8,26369.8,79.98,ok
10543,26202.5,26381.2,178.72,ok
6107,26216.5,26408.6,192.14,ok
26027,26301.5,26412.1,110.55,ok
26165,26328.8,26426.3,97.49,ok
10322,26315.6,26429.3,113.68,ok
11439,26369.8,26437.2,67.46,ok
14018,26408.6,26443.8,35.19,ok
26144,26426.3,26460.5,34.21,ok
8198,26381.2,26466.6,85.36,ok
26112,26412.1,26476.5,64.47,ok
4399,26437.2,26491.5,54.22,ok
7857,26443.8,26505.1,61.24,ok
11399,26353.6,26545.0,191.35,ok
26614,26476.5,26560.0,83.45,ok
26517,26491.5,26561.2,69.77,ok
12849,26270.6,26578.0,307.38,ok
26508,26429.3,26590.6,161.31,ok
8925,26560.0,26606.6,46.6,ok
25831,26561.2,26613.7,52.5,ok
11063,26460.5,26615.0,154.51,ok
25712,26578.0,26616.4,38.43,ok
11598,26466.6,26647.6,181.02,ok
13237,26590.6,26656.0,65.39,ok
17471,26545.0,26672.4,127.41,ok
26281,26606.6,26701.6,95.03,ok
15049,26613.7,26726.6,112.89,ok
25344,26616.4,26740.5,124.12,ok
9421,26615.0,26748.3,133.27,ok
18656,26647.6,26781.0,133.38,ok
26240,26656.0,26791.5,135.49,ok
25464,26701.6,26813.3,111.63,ok
6388,26740.5,26825.7,85.17,ok
10795,26726.6,26836.8,110.2,ok
8569,26748.3,26862.1,113.78,ok
25397,26505.1,26866.8,361.69,ok
26243,26791.5,26870.2,78.68,ok
13012,26672.4,26871.8,199.36,ok
4693,26781.0,26873.5,92.47,ok
9000,26825.7,26886.9,61.17,ok
25305,26813.3,26891.3,78.07,ok
26810,26870.2,26903.5,33.38,ok
4601,26836.8,26923.0,86.13,ok
14308,26871.8,26934.6,62.89,ok
6836,26886.9,26943.4,56.55,ok
9547,26862.1,26967.7,105.56,ok
26520,26866.8,26982.3,115.52,ok
25425,26903.5,26983.0,79.48,ok
26263,26934.6,27007.3,72.68,ok
25320,26943.4,27016.2,72.78,ok
25498,26873.5,27023.9,150.49,ok
25788,26983.0,27030.5,47.49,ok
12950,26967.7,27030.5,62.88,ok
11555,26923.0,27032.0,109.04,ok
26637,26982.3,27035.3,53.0,ok
5794,26891.3,27071.8,180.44,ok
12889,27007.3,27084.5,77.13,ok
9618,27030.5,27090.5,59.95,ok
14674,27030.5,27100.1,69.52,ok
26752,27032.0,27112.1,80.1,ok
15014,27016.2,27121.3,105.06,ok
25629,27023.9,27121.6,97.68,ok
15015,27071.8,27156.4,84.62,ok
25934,27090.5,27159.3,68.8,ok
11822,27084.5,27164.6,80.14,ok
25470,27100.1,27177.7,77.66,ok
12102,27112.1,27184.8,72.69,ok
12050,27156.4,27188.2,31.76,ok
26712,27159.3,27191.7,32.42,ok
26496,27164.6,27206.1,41.45,ok
10001,27177.7,27223.9,46.2,ok
25977,27035.3,27258.9,223.6,ok
14738,27188.2,27277.1,88.97,ok
25279,27184.8,27297.6,112.79,ok
26749,27121.3,27308.8,187.51,ok
7609,27121.6,27312.3,190.71,ok
7436,27258.9,27330.1,71.25,ok
25804,27223.9,27331.8,107.86,ok
7073,27191.7,27351.0,159.33,ok
11482,27277.1,27352.2,75.04,ok
26276,27308.8,27357.1,48.34,ok
26805,27312.3,27367.5,55.12,ok
14569,27206.1,27367.6,161.52,ok
10073,27351.0,27394.0,42.94,ok
17168,27297.6,27407.2,109.53,ok
12381,27352.2,27418.7,66.49,ok
13805,27357.1,27427.2,70.04,ok
25871,27367.6,27433.4,65.79,ok
14203,27394.0,27450.3,56.35,ok
14904,27407.2,27453.4,46.2,ok
15010,27367.5,27459.5,92.07,ok
25631,27330.1,27469.5,139.34,ok
8309,27433.4,27476.9,43.49,ok
11512,27450.3,27494.0,43.63,ok
12305,27453.4,27497.2,43.82,ok
26327,27469.5,27520.3,50.84,ok
15906,27331.8,27575.0,243.24,ok
25467,27459.5,27583.7,124.09,ok
13216,27418.7,27586.9,168.19,ok
26324,27497.2,27600.9,103.75,ok
26025,27494.0,27604.1,110.12,ok
12982,27520.3,27608.5,88.18,ok
5216,27476.9,27616.7,139.85,ok
10075,27583.7,27653.8,70.15,ok
25885,27600.9,27668.9,67.96,ok
26718,27604.1,27685.5,81.37,ok
26115,27427.2,27712.4,285.18,ok
11729,27575.0,27714.2,139.16,ok
11082,27608.5,27728.7,120.14,ok
15243,27616.7,27735.7,118.96,ok
14075,27685.5,27737.7,52.24,ok
25445,27586.9,27738.7,151.85,ok
26608,27728.7,27761.7,33.05,ok
26210,27668.9,27778.4,109.46,ok
11844,27714.2,27784.1,69.93,ok
11964,27735.7,27788.5,52.77,ok
5069,27737.7,27803.5,65.8,ok
17034,27712.4,27807.5,95.14,ok
26813,27761.7,27826.2,64.44,ok
26067,27778.4,27835.6,57.19,ok
10229,27788.5,27853.7,65.2,ok
17922,27653.8,27854.6,200.75,ok
5114,27784.1,27862.6,78.47,ok
11778,27803.5,27868.5,65.0,ok
15078,27826.2,27879.6,53.42,ok
4741,27807.5,27889.9,82.33,ok
6373,27862.6,27914.6,51.93,ok
26022,27853.7,27916.0,62.31,ok
26414,27738.7,27928.8,190.12,ok
8812,27868.5,27946.5,77.94,ok
26201,27879.6,27971.4,91.84,ok
25752,27854.6,27984.0,129.46,ok
26658,27835.6,27998.9,163.35,ok
17817,27984.0,28006.1,22.13,ok
13132,27889.9,28057.4,167.56,ok
26710,27914.6,28067.4,152.8,ok
25409,27946.5,28080.3,133.81,ok
19186,27928.8,28094.4,165.61,ok
26752,27998.9,28103.7,104.82,ok
26245,27971.4,28113.6,142.16,ok
12889,28006.1,28151.3,145.14,ok
10601,28080.3,28160.6,80.35,ok
25885,28094.4,28174.8,80.33,ok
25464,28057.4,28185.9,128.48,ok
11399,28067.4,28210.8,143.39,ok
9990,28160.6,28231.6,70.99,ok
26522,27916.0,28258.9,342.91,ok
2895,28174.8,28264.8,90.02,ok
25977,28103.7,28275.1,171.33,ok
25259,28151.3,28282.4,131.15,ok
26240,28210.8,28292.5,81.71,ok
12050,28264.8,28292.8,27.98,ok
26720,28258.9,28311.6,52.7,ok
7787,28275.1,28317.0,41.93,ok
10229,28292.5,28341.6,49.14,ok
10322,28231.6,28342.9,111.27,ok
17332,28282.4,28388.4,106.01,ok
10543,28185.9,28405.5,219.58,ok
13640,28292.8,28406.3,113.49,ok
7587,28342.9,28426.4,83.51,ok
4693,28317.0,28434.6,117.63,ok
25871,28405.5,28451.0,45.52,ok
14569,28388.4,28458.3,69.87,ok
14018,28426.4,28465.2,38.84,ok
26813,28406.3,28474.7,68.36,ok
12305,28434.6,28482.6,47.98,ok
25324,28458.3,28489.6,31.31,ok
17922,28311.6,28496.6,185.02,ok
25746,28451.0,28507.0,55.96,ok
11810,28474.7,28529.4,54.75,ok
3609,28113.6,28547.6,434.02,ok
26263,28489.6,28552.0,62.35,ok
26660,28482.6,28558.1,75.47,ok
25804,28529.4,28582.1,52.72,ok
25648,28496.6,28593.3,96.63,ok
10653,28547.6,28632.2,84.57,ok
9057,28465.2,28658.0,192.79,ok
6373,28558.1,28667.4,109.27,ok
9953,28582.1,28676.6,94.49,ok
22566,28593.3,28694.4,101.17,ok
26749,28507.0,28713.2,206.2,ok
10001,28658.0,28714.4,56.35,ok
26115,28341.6,28739.8,398.17,ok
7488,28676.6,28758.8,82.15,ok
25714,28667.4,28763.4,96.04,ok
25445,28552.0,28777.1,225.15,ok
25435,28632.2,28797.1,164.92,ok
15015,28739.8,28806.0,66.26,ok
25315,28758.8,28824.3,65.5,ok
15474,28797.1,28831.0,33.84,ok
15014,28694.4,28836.2,141.78,ok
25577,28714.4,28840.4,126.02,ok
13458,28777.1,28853.7,76.61,ok
26712,28824.3,28857.5,33.18,ok
26710,28713.2,28864.1,150.93,ok
26668,28763.4,28874.2,110.78,ok
7073,28831.0,28896.2,65.13,ok
11512,28840.4,28899.8,59.44,ok
17471,28836.2,28911.1,74.91,ok
25279,28806.0,28915.6,109.56,ok
6388,28853.7,28920.1,66.4,ok
4601,28857.5,28934.0,76.5,ok
11555,28896.2,28957.8,61.54,ok
25585,28920.1,28965.0,44.85,ok
6836,28915.6,28969.6,53.96,ok
26027,28874.2,28979.0,104.8,ok
26673,28911.1,28988.8,77.64,ok
26112,28934.0,28992.8,58.82,ok
23470,28864.1,28992.8,128.72,ok
10538,28957.8,28998.5,40.68,ok
14674,28965.0,29002.3,37.35,ok
26608,28969.6,29008.5,38.91,ok
12982,28988.8,29011.7,22.96,ok
4291,28992.8,29018.5,25.73,ok
14342,28979.0,29018.9,39.92,ok
26144,29002.3,29031.1,28.73,ok
26368,28992.8,29048.2,55.34,ok
11844,29008.5,29068.8,60.35,ok
7436,29018.9,29068.9,49.97,ok
25344,29011.7,29082.8,71.09,ok
25545,29018.5,29085.3,66.79,ok
25882,29031.1,29103.1,72.04,ok
4399,29068.8,29108.2,39.38,ok
7609,28899.8,29112.0,212.17,ok
7857,29068.9,29131.8,62.94,ok
26005,29048.2,29134.6,86.39,ok
25384,28998.5,29148.0,149.54,ok
26486,29108.2,29162.7,54.51,ok
14904,29112.0,29183.3,71.31,ok
26805,29131.8,29192.2,60.4,ok
25498,29085.3,29207.9,122.62,ok
18604,29103.1,29213.4,110.24,ok
26165,29148.0,29226.9,78.94,ok
25425,29183.3,29242.2,58.89,ok
14075,29192.2,29244.3,52.03,ok
9421,29207.9,29307.6,99.65,ok
3955,29134.6,29319.9,185.37,ok
26508,29162.7,29332.4,169.67,ok
10319,29226.9,29340.3,113.38,ok
25834,29244.3,29340.4,96.18,ok
26281,29213.4,29363.7,150.31,ok
25397,29082.8,29372.5,289.63,ok
9618,29307.6,29378.6,71.03,ok
10073,29319.9,29390.3,70.36,ok
5794,29242.2,29415.9,173.68,ok
14319,29340.3,29427.3,86.95,ok
10795,29340.4,29434.1,93.66,ok
25788,29372.5,29436.5,64.0,ok
15326,29363.7,29447.0,83.34,ok
25831,29378.6,29447.6,68.98,ok
11334,29427.3,29469.9,42.63,ok
26818,29434.1,29473.3,39.22,ok
11028,29390.3,29493.4,103.09,ok
9876,29447.0,29508.5,61.47,ok
25631,29332.4,29509.0,176.59,ok
11082,29436.5,29517.9,81.45,ok
11778,29447.6,29521.8,74.23,ok
26456,29493.4,29537.4,44.0,ok
26022,29508.5,29562.3,53.8,ok
26256,29473.3,29568.0,94.66,ok
26810,29509.0,29578.6,69.66,ok
9614,29521.8,29580.2,58.41,ok
26214,29562.3,29594.0,31.62,ok
26353,29415.9,29605.5,189.63,ok
17182,29469.9,29620.7,150.84,ok
17875,29568.0,29657.9,89.95,ok
26414,29537.4,29679.6,142.23,ok
23711,29517.9,29713.8,195.86,ok
26040,29578.6,29723.2,144.59,ok
9173,29580.2,29741.3,161.01,ok
15243,29620.7,29747.2,126.48,ok
8925,29679.6,29762.0,82.35,ok
12343,29657.9,29763.7,105.77,ok
17168,29605.5,29780.4,174.86,ok
5069,29741.3,29796.6,55.31,ok
25470,29723.2,29801.7,78.42,ok
4741,29713.8,29818.2,104.41,ok
25469,29762.0,29826.1,64.13,ok
26787,29594.0,29836.5,242.52,ok
25478,29801.7,29853.0,51.29,ok
26321,29796.6,29865.8,69.26,ok
16115,29747.2,29889.3,142.05,ok
18038,29818.2,29925.0,106.8,ok
12381,29826.1,29934.2,108.07,ok
26479,29853.0,29946.2,93.23,ok
16495,29763.7,29959.4,195.74,ok
8569,29889.3,29973.3,84.06,ok
10109,29780.4,29983.3,202.88,ok
17970,29946.2,29998.9,52.65,ok
8198,29925.0,30004.9,79.82,ok
13237,29836.5,30007.6,171.1,ok
26294,29865.8,30017.9,152.08,ok
26327,29959.4,30022.4,62.91,ok
26276,29983.3,30024.8,41.5,ok
25712,30004.9,30034.3,29.4,ok
26783,29998.9,30034.6,35.73,ok
25934,29973.3,30047.6,74.25,ok
18011,30007.6,30052.4,44.77,ok
26426,30024.8,30087.9,63.15,ok
10087,30022.4,30103.0,80.68,ok
5765,30034.6,30110.9,76.29,ok
26496,30047.6,30125.2,77.61,ok
11598,29934.2,30152.2,217.98,ok
25715,30087.9,30152.9,64.97,ok
5114,30052.4,30155.9,103.5,ok
14308,30103.0,30177.4,74.36,ok
18656,30034.3,30180.4,146.13,ok
11439,30125.2,30194.6,69.42,ok
13012,30017.9,30202.7,184.81,ok
26425,30155.9,30218.5,62.61,ok
14738,30152.9,30227.2,74.23,ok
8812,30152.2,30233.5,81.38,ok
17856,30180.4,30241.7,61.28,ok
3924,30177.4,30242.2,64.74,ok
25527,30218.5,30265.8,47.3,ok
24675,30233.5,30298.1,64.58,ok
15150,30202.7,30312.2,109.49,ok
13132,30110.9,30312.7,201.83,ok
25467,30227.2,30326.5,99.31,ok
15832,30241.7,30326.7,85.02,ok
26283,30298.1,30348.3,50.2,ok
11614,30242.2,30349.0,106.8,ok
12950,30312.2,30351.9,39.67,ok
26382,30326.7,30359.8,33.07,ok
11729,30194.6,30369.3,174.62,ok
26520,30265.8,30376.0,110.22,ok
22624,30312.7,30378.4,65.71,ok
15078,30348.3,30385.0,36.65,ok
10506,30326.5,30391.2,64.72,ok
7559,30359.8,30401.2,41.46,ok
14051,30351.9,30403.9,51.99,ok
4383,30369.3,30405.8,36.49,ok
26067,30385.0,30434.4,49.43,ok
26373,30391.2,30446.0,54.85,ok
26439,30401.2,30462.6,61.39,ok
11822,30378.4,30462.9,84.41,ok
26243,30405.8,30484.1,78.38,ok
25968,30434.4,30485.0,50.57,ok
26637,30462.6,30497.9,35.25,ok
25783,30462.9,30525.6,62.7,ok
16494,30349.0,30530.6,181.61,ok
10075,30446.0,30530.6,84.52,ok
26025,30376.0,30550.8,174.74,ok
12102,30485.0,30554.7,69.68,ok
26517,30530.6,30557.7,27.14,ok
26741,30525.6,30560.7,35.17,ok
20054,30484.1,30570.6,86.47,ok
13805,30554.7,30585.2,30.55,ok
26210,30497.9,30592.5,94.64,ok
11769,30557.7,30605.7,47.95,ok
25320,30550.8,30619.2,68.39,ok
7565,30570.6,30663.6,93.02,ok
14451,30530.6,30679.3,148.7,ok
5216,30560.7,30696.4,135.62,ok
11482,30619.2,30706.5,87.35,ok
8309,30663.6,30707.7,44.05,ok
26658,30585.2,30714.4,129.21,ok
10948,30696.4,30734.4,38.05,ok
15049,30605.7,30739.0,133.28,ok
18457,30714.4,30759.7,45.25,ok
7660,30707.7,30772.4,64.69,ok
15149,30679.3,30794.1,114.84,ok
15906,30403.9,30814.7,410.76,ok
17034,30734.4,30816.7,82.32,ok
25937,30759.7,30826.6,66.91,ok
8793,30772.4,30832.2,59.85,ok
14203,30794.1,30852.4,58.28,ok
11063,30592.5,30862.9,270.4,ok
26614,30816.7,30867.0,50.28,ok
13216,30739.0,30938.9,199.93,ok
26522,30706.5,30959.6,253.01,ok
11968,30832.2,30967.1,134.87,ok
25824,30826.6,30973.8,147.12,ok
26324,30862.9,30979.6,116.72,ok
25305,30959.6,30981.3,21.77,ok
9000,30938.9,30990.6,51.71,ok
11964,30867.0,30993.4,126.42,ok
12849,30814.7,31033.9,219.27,ok
25752,30852.4,31036.7,184.26,ok
15092,30979.6,31057.8,78.16,ok
12518,30967.1,31084.0,116.9,ok
10260,30973.8,31084.9,111.14,ok
14438,30990.6,31109.0,118.41,ok
15348,30981.3,31118.4,137.12,ok
6107,31036.7,31148.1,111.39,ok
6531,31084.0,31159.2,75.2,ok
15010,30993.4,31159.5,166.03,ok
15077,31084.9,31175.9,91.04,ok
9547,31033.9,31188.5,154.57,ok
25629,31057.8,31188.7,130.92,ok
11800,31109.0,31207.2,98.19,ok
